card_id,kiosk_name,dormant_proba,risk_level,top_category,trigger,message,bonus_sums,send_day,channel
CARD-14928,REGION-059,0.374,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-03248,REGION-003,0.374,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-05662,REGION-028,0.374,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-02576,REGION-054,0.374,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-03580,REGION-038,0.374,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06189,REGION-072,0.374,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-05472,REGION-005,0.374,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-02841,REGION-050,0.374,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-05415,REGION-014,0.374,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-05925,REGION-004,0.374,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-02951,REGION-036,0.374,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-03115,REGION-002,0.374,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-05527,REGION-047,0.374,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-11906,REGION-032,0.374,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-12310,REGION-010,0.374,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-15065,REGION-046,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-06941,REGION-040,0.337,MEDIUM,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,7,in-app
CARD-14027,REGION-073,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-05844,REGION-069,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-08182,REGION-074,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-04647,REGION-032,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-07957,REGION-059,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-07816,REGION-058,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-00296,REGION-009,0.337,MEDIUM,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,7,in-app
CARD-04699,REGION-074,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-16906,REGION-050,0.337,MEDIUM,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,7,in-app
CARD-15294,REGION-042,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-08296,REGION-036,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-10788,REGION-008,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-16714,REGION-067,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-02518,REGION-046,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-06566,REGION-034,0.337,MEDIUM,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,7,in-app
CARD-15272,REGION-004,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-15017,REGION-038,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-03802,REGION-069,0.337,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-00540,REGION-014,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-08255,REGION-003,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09511,REGION-004,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-14816,REGION-073,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-16159,REGION-009,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-01360,REGION-032,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-04924,REGION-003,0.33,MEDIUM,Снятие наличных в АТМ - Другие банки,atm_cashback,Кэшбэк 1% при снятии в других банкоматах!,50,7,in-app
CARD-09299,REGION-043,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-13078,REGION-032,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-05112,REGION-062,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-04160,REGION-020,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-13947,REGION-030,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06636,REGION-019,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-16980,REGION-035,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-04696,REGION-032,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-09781,REGION-012,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09280,REGION-048,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-12635,REGION-003,0.33,MEDIUM,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,7,in-app
CARD-04288,REGION-027,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-03622,REGION-021,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-04241,REGION-075,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-03103,REGION-009,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-08238,REGION-013,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-04217,REGION-047,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-05857,REGION-029,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-05167,REGION-027,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-02631,REGION-027,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-07853,REGION-017,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-14393,REGION-053,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-13440,REGION-036,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-07350,REGION-043,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-04189,REGION-038,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-01312,REGION-058,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-14831,REGION-042,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-07327,REGION-064,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00242,REGION-006,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-13382,REGION-036,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-04694,REGION-032,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-11898,REGION-073,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-16962,REGION-037,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-13305,REGION-022,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-07677,REGION-009,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-16549,REGION-074,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09190,REGION-027,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-16557,REGION-014,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-12751,REGION-050,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-13207,REGION-003,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-16876,REGION-054,0.33,MEDIUM,Кэш кредит Nasiya - пополнение,nasiya_loyalty,Бонус 500 сум за регулярное погашение Nasiya!,500,7,in-app
CARD-00773,REGION-035,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09696,REGION-005,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00739,REGION-063,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00734,REGION-039,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-16858,REGION-009,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-05681,REGION-027,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-12762,REGION-062,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09909,REGION-067,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-12802,REGION-022,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-02955,REGION-032,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00657,REGION-033,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-14539,REGION-070,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-10642,REGION-013,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-08803,REGION-036,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-00522,REGION-047,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-10640,REGION-024,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-07202,REGION-004,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-07163,REGION-061,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-12773,REGION-033,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-10630,REGION-010,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-00449,REGION-003,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-16519,REGION-007,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09221,REGION-064,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-04446,REGION-039,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-10959,REGION-037,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-08373,REGION-045,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-10943,REGION-038,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-01025,REGION-039,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06890,REGION-063,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-14458,REGION-023,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-12311,REGION-021,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-03092,REGION-023,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06008,REGION-028,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00971,REGION-033,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09569,REGION-009,0.33,MEDIUM,Пополнение через АТМ - Kапитал Банк,atm_fee_waiver,Без комиссии на пополнение через банкомат Капитал Банк!,0,7,in-app
CARD-10100,REGION-032,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-05808,REGION-027,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-05718,REGION-007,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06972,REGION-072,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-07793,REGION-022,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-16934,REGION-016,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-02820,REGION-048,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-07639,REGION-050,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-12729,REGION-035,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09491,REGION-054,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-14661,REGION-033,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-10584,REGION-070,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-02850,REGION-075,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-02859,REGION-009,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-05742,REGION-030,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-16939,REGION-013,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-04588,REGION-027,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06097,REGION-027,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-09826,REGION-014,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-03668,REGION-055,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-08430,REGION-005,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-15646,REGION-069,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-17289,REGION-059,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-03938,REGION-019,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-01773,REGION-006,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-07409,REGION-053,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-15679,REGION-068,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09833,REGION-059,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00113,REGION-009,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-11312,REGION-063,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-11307,REGION-009,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06424,REGION-036,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-11297,REGION-055,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-17439,REGION-009,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-15050,REGION-066,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-08138,REGION-027,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06439,REGION-047,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-10402,REGION-051,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-08135,REGION-024,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-02249,REGION-054,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-08131,REGION-075,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-11270,REGION-050,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06381,REGION-027,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-03262,REGION-017,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-13646,REGION-050,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-08955,REGION-007,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-02071,REGION-033,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-02048,REGION-063,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-08175,REGION-009,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-07499,REGION-028,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-17380,REGION-051,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-12402,REGION-044,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-02027,REGION-031,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-13729,REGION-068,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00048,REGION-018,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
